level_0,artist_uri,term,index,as_of_date
2822,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,long_term,30,2023-04-21
2823,spotify:artist:1HY2Jd0NmPuamShAr6KMms,long_term,31,2023-04-21
2824,spotify:artist:2019zR22qK2RBvCqtudBaI,long_term,32,2023-04-21
2825,spotify:artist:630wzNP2OL7fl4Xl0GnMWq,long_term,33,2023-04-21
2826,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,long_term,34,2023-04-21
2827,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,long_term,35,2023-04-21
2828,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,long_term,36,2023-04-21
2829,spotify:artist:3Cv2vi3WTl8VZOTdrBkKdM,long_term,37,2023-04-21
2830,spotify:artist:6RHTUrRF63xao58xh9FXYJ,long_term,38,2023-04-21
2831,spotify:artist:6vWDO969PvNqNYHIOW5v0m,long_term,39,2023-04-21
2832,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,long_term,40,2023-04-21
2833,spotify:artist:2GQxKDojobwBjZMPf7aoh0,long_term,41,2023-04-21
2834,spotify:artist:1wKpMkucynaTfG8lyPprYV,long_term,42,2023-04-21
2835,spotify:artist:0ghlgldX5Dd6720Q3qFyQB,long_term,43,2023-04-21
2836,spotify:artist:2QM5S4yO6xHgnNvF0nbZZq,long_term,44,2023-04-21
2837,spotify:artist:6Xg22wJOAcnvPUfk5WvODH,long_term,45,2023-04-21
2838,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,long_term,46,2023-04-21
2839,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,long_term,47,2023-04-21
2840,spotify:artist:7bmYpVgQub656uNTu6qGNQ,long_term,48,2023-04-21
2841,spotify:artist:00FQb4jTyendYWaN8pK0wa,long_term,49,2023-04-21
2842,spotify:artist:0sYpJ0nCC8AlDrZFeAA7ub,long_term,50,2023-04-21
2843,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,medium_term,1,2023-04-21
2844,spotify:artist:2dIgFjalVxs4ThymZ67YCE,medium_term,2,2023-04-21
2845,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,medium_term,3,2023-04-21
2846,spotify:artist:41MozSoPIsD1dJM0CLPjZF,medium_term,4,2023-04-21
2847,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,medium_term,5,2023-04-21
2848,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,medium_term,6,2023-04-21
2849,spotify:artist:3qNVuliS40BLgXGxhdBdqu,medium_term,7,2023-04-21
2850,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,medium_term,8,2023-04-21
2851,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,medium_term,9,2023-04-21
2852,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,medium_term,10,2023-04-21
2853,spotify:artist:7cVZApDoQZpS447nHTsNqu,medium_term,11,2023-04-21
2854,spotify:artist:01XYiBYaoMJcNhPokrg0l0,medium_term,12,2023-04-21
2855,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,medium_term,13,2023-04-21
2856,spotify:artist:6HvZYsbFfjnjFrWF950C9d,medium_term,14,2023-04-21
2857,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,medium_term,15,2023-04-21
2858,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,medium_term,16,2023-04-21
2859,spotify:artist:2GQxKDojobwBjZMPf7aoh0,medium_term,17,2023-04-21
2860,spotify:artist:6RHTUrRF63xao58xh9FXYJ,medium_term,18,2023-04-21
2861,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,medium_term,19,2023-04-21
2862,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,medium_term,20,2023-04-21
2863,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,medium_term,21,2023-04-21
2864,spotify:artist:2QM5S4yO6xHgnNvF0nbZZq,medium_term,22,2023-04-21
2865,spotify:artist:06HL4z0CvFAxyc27GXpf02,medium_term,23,2023-04-21
2866,spotify:artist:28ot3wh4oNmoFOdVajibBl,medium_term,24,2023-04-21
2867,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,medium_term,25,2023-04-21
2868,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,medium_term,26,2023-04-21
2869,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,medium_term,27,2023-04-21
2870,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,medium_term,28,2023-04-21
2871,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,medium_term,29,2023-04-21
2872,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,medium_term,30,2023-04-21
2873,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,medium_term,31,2023-04-21
2874,spotify:artist:5dCvSnVduaFleCnyy98JMo,medium_term,32,2023-04-21
2875,spotify:artist:6Ayc7FBYR3HjkGQb7SZrzQ,medium_term,33,2023-04-21
2876,spotify:artist:1moxjboGR7GNWYIMWsRjgG,medium_term,34,2023-04-21
2877,spotify:artist:6iVo62B0bdTknRcrktCmak,medium_term,35,2023-04-21
2878,spotify:artist:7FiAkNWMb6ZBYI8tbQLuIS,medium_term,36,2023-04-21
2879,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,medium_term,37,2023-04-21
2880,spotify:artist:26AHtbjWKiwYzsoGoUZq53,medium_term,38,2023-04-21
2881,spotify:artist:1wKpMkucynaTfG8lyPprYV,medium_term,39,2023-04-21
2882,spotify:artist:68KmkJeZGfwe1OUaivBa2L,medium_term,40,2023-04-21
2883,spotify:artist:6hk7Yq1DU9QcCCrz9uc0Ti,medium_term,41,2023-04-21
2884,spotify:artist:5qBZETtyzfYnXOobDXbmcD,medium_term,42,2023-04-21
2885,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,medium_term,43,2023-04-21
2886,spotify:artist:13rF01aOogvnkuQXOlgTW8,medium_term,44,2023-04-21
2887,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,medium_term,45,2023-04-21
2888,spotify:artist:2lZFlNiQMLa2fuX3pkXcan,medium_term,46,2023-04-21
2889,spotify:artist:3ZZzT0naD25RhY2uZvIKkJ,medium_term,47,2023-04-21
2890,spotify:artist:6QyO41KctzGc70mVaVnXQO,medium_term,48,2023-04-21
2891,spotify:artist:5K6CrtQfpRipgTDZbaSj7k,medium_term,49,2023-04-21
2892,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,medium_term,50,2023-04-21
2893,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,short_term,1,2023-04-21
2894,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,short_term,2,2023-04-21
2895,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,short_term,3,2023-04-21
2896,spotify:artist:2dIgFjalVxs4ThymZ67YCE,short_term,4,2023-04-21
2897,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,short_term,5,2023-04-21
2898,spotify:artist:28ot3wh4oNmoFOdVajibBl,short_term,6,2023-04-21
2899,spotify:artist:2GQxKDojobwBjZMPf7aoh0,short_term,7,2023-04-21
2900,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,short_term,8,2023-04-21
2901,spotify:artist:6RHTUrRF63xao58xh9FXYJ,short_term,9,2023-04-21
2902,spotify:artist:41MozSoPIsD1dJM0CLPjZF,short_term,10,2023-04-21
2903,spotify:artist:01XYiBYaoMJcNhPokrg0l0,short_term,11,2023-04-21
2904,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,short_term,12,2023-04-21
2905,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,short_term,13,2023-04-21
2906,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,short_term,14,2023-04-21
2907,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,short_term,15,2023-04-21
2908,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,short_term,16,2023-04-21
2909,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,short_term,17,2023-04-21
2910,spotify:artist:3qNVuliS40BLgXGxhdBdqu,short_term,18,2023-04-21
2911,spotify:artist:6HvZYsbFfjnjFrWF950C9d,short_term,19,2023-04-21
2912,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,short_term,20,2023-04-21
2913,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,short_term,21,2023-04-21
2914,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,short_term,22,2023-04-21
2915,spotify:artist:630wzNP2OL7fl4Xl0GnMWq,short_term,23,2023-04-21
2916,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,short_term,24,2023-04-21
2917,spotify:artist:6bwp9ObI8FWvMPCIWVBmhl,short_term,25,2023-04-21
2918,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,short_term,26,2023-04-21
2919,spotify:artist:7cVZApDoQZpS447nHTsNqu,short_term,27,2023-04-21
2920,spotify:artist:7oPftvlwr6VrsViSDV7fJY,short_term,28,2023-04-21
2921,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,short_term,29,2023-04-21
2922,spotify:artist:1wKpMkucynaTfG8lyPprYV,short_term,30,2023-04-21
2923,spotify:artist:5dCvSnVduaFleCnyy98JMo,short_term,31,2023-04-21
2924,spotify:artist:1oSPZhvZMIrWW5I41kPkkY,short_term,32,2023-04-21
2925,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,short_term,33,2023-04-21
2926,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,long_term,1,2023-04-18
2927,spotify:artist:41MozSoPIsD1dJM0CLPjZF,long_term,2,2023-04-18
2928,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,long_term,3,2023-04-18
2929,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,long_term,4,2023-04-18
2930,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,long_term,5,2023-04-18
2931,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,long_term,6,2023-04-18
2932,spotify:artist:2dIgFjalVxs4ThymZ67YCE,long_term,7,2023-04-18
2933,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,long_term,8,2023-04-18
2934,spotify:artist:3qNVuliS40BLgXGxhdBdqu,long_term,9,2023-04-18
2935,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,long_term,10,2023-04-18
2936,spotify:artist:06HL4z0CvFAxyc27GXpf02,long_term,11,2023-04-18
2937,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,long_term,12,2023-04-18
2938,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,long_term,13,2023-04-18
2939,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,long_term,14,2023-04-18
2940,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,long_term,15,2023-04-18
2941,spotify:artist:7cVZApDoQZpS447nHTsNqu,long_term,16,2023-04-18
2942,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,long_term,17,2023-04-18
2943,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,long_term,18,2023-04-18
2944,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,long_term,19,2023-04-18
2945,spotify:artist:3ZZzT0naD25RhY2uZvIKkJ,long_term,20,2023-04-18
2946,spotify:artist:01XYiBYaoMJcNhPokrg0l0,long_term,21,2023-04-18
2947,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,long_term,22,2023-04-18
2948,spotify:artist:26AHtbjWKiwYzsoGoUZq53,long_term,23,2023-04-18
2949,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,long_term,24,2023-04-18
2950,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,long_term,25,2023-04-18
2951,spotify:artist:2GQxKDojobwBjZMPf7aoh0,long_term,26,2023-04-18
2952,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,long_term,27,2023-04-18
2953,spotify:artist:6Xg22wJOAcnvPUfk5WvODH,long_term,28,2023-04-18
2954,spotify:artist:6RHTUrRF63xao58xh9FXYJ,long_term,29,2023-04-18
2955,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,long_term,30,2023-04-18
2956,spotify:artist:2HXd5pFHJyaQJr5aXfErrE,long_term,31,2023-04-18
2957,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,long_term,32,2023-04-18
2958,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,long_term,33,2023-04-18
2959,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,long_term,34,2023-04-18
2960,spotify:artist:2QM5S4yO6xHgnNvF0nbZZq,long_term,35,2023-04-18
2961,spotify:artist:630wzNP2OL7fl4Xl0GnMWq,long_term,36,2023-04-18
2962,spotify:artist:6HvZYsbFfjnjFrWF950C9d,long_term,37,2023-04-18
2963,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,long_term,38,2023-04-18
2964,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,long_term,39,2023-04-18
2965,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,long_term,40,2023-04-18
2966,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,long_term,41,2023-04-18
2967,spotify:artist:68KmkJeZGfwe1OUaivBa2L,long_term,42,2023-04-18
2968,spotify:artist:2019zR22qK2RBvCqtudBaI,long_term,43,2023-04-18
2969,spotify:artist:3Cv2vi3WTl8VZOTdrBkKdM,long_term,44,2023-04-18
2970,spotify:artist:6QyO41KctzGc70mVaVnXQO,long_term,45,2023-04-18
2971,spotify:artist:3uGFTJ7JMllvhgGpumieHF,long_term,46,2023-04-18
2972,spotify:artist:52zMTJCKluDlFwMQWmccY7,long_term,47,2023-04-18
2973,spotify:artist:1wKpMkucynaTfG8lyPprYV,long_term,48,2023-04-18
2974,spotify:artist:5RR0MLwcjc87wjSw2JYdwx,long_term,49,2023-04-18
2975,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,long_term,50,2023-04-18
2976,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,medium_term,1,2023-04-18
2977,spotify:artist:2dIgFjalVxs4ThymZ67YCE,medium_term,2,2023-04-18
2978,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,medium_term,3,2023-04-18
2979,spotify:artist:41MozSoPIsD1dJM0CLPjZF,medium_term,4,2023-04-18
2980,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,medium_term,5,2023-04-18
2981,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,medium_term,6,2023-04-18
2982,spotify:artist:3qNVuliS40BLgXGxhdBdqu,medium_term,7,2023-04-18
2983,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,medium_term,8,2023-04-18
2984,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,medium_term,9,2023-04-18
2985,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,medium_term,10,2023-04-18
2986,spotify:artist:7cVZApDoQZpS447nHTsNqu,medium_term,11,2023-04-18
2987,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,medium_term,12,2023-04-18
2988,spotify:artist:6HvZYsbFfjnjFrWF950C9d,medium_term,13,2023-04-18
2989,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,medium_term,14,2023-04-18
2990,spotify:artist:01XYiBYaoMJcNhPokrg0l0,medium_term,15,2023-04-18
2991,spotify:artist:2GQxKDojobwBjZMPf7aoh0,medium_term,16,2023-04-18
2992,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,medium_term,17,2023-04-18
2993,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,medium_term,18,2023-04-18
2994,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,medium_term,19,2023-04-18
2995,spotify:artist:2QM5S4yO6xHgnNvF0nbZZq,medium_term,20,2023-04-18
2996,spotify:artist:06HL4z0CvFAxyc27GXpf02,medium_term,21,2023-04-18
2997,spotify:artist:28ot3wh4oNmoFOdVajibBl,medium_term,22,2023-04-18
2998,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,medium_term,23,2023-04-18
2999,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,medium_term,24,2023-04-18
3000,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,medium_term,25,2023-04-18
3001,spotify:artist:6RHTUrRF63xao58xh9FXYJ,medium_term,26,2023-04-18
3002,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,medium_term,27,2023-04-18
3003,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,medium_term,28,2023-04-18
3004,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,medium_term,29,2023-04-18
3005,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,medium_term,30,2023-04-18
3006,spotify:artist:5dCvSnVduaFleCnyy98JMo,medium_term,31,2023-04-18
3007,spotify:artist:6Ayc7FBYR3HjkGQb7SZrzQ,medium_term,32,2023-04-18
3008,spotify:artist:1moxjboGR7GNWYIMWsRjgG,medium_term,33,2023-04-18
3009,spotify:artist:6iVo62B0bdTknRcrktCmak,medium_term,34,2023-04-18
3010,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,medium_term,35,2023-04-18
3011,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,medium_term,36,2023-04-18
3012,spotify:artist:26AHtbjWKiwYzsoGoUZq53,medium_term,37,2023-04-18
3013,spotify:artist:1wKpMkucynaTfG8lyPprYV,medium_term,38,2023-04-18
3014,spotify:artist:68KmkJeZGfwe1OUaivBa2L,medium_term,39,2023-04-18
3015,spotify:artist:6hk7Yq1DU9QcCCrz9uc0Ti,medium_term,40,2023-04-18
3016,spotify:artist:7FiAkNWMb6ZBYI8tbQLuIS,medium_term,41,2023-04-18
3017,spotify:artist:5qBZETtyzfYnXOobDXbmcD,medium_term,42,2023-04-18
3018,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,medium_term,43,2023-04-18
3019,spotify:artist:13rF01aOogvnkuQXOlgTW8,medium_term,44,2023-04-18
3020,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,medium_term,45,2023-04-18
3021,spotify:artist:2lZFlNiQMLa2fuX3pkXcan,medium_term,46,2023-04-18
3022,spotify:artist:3ZZzT0naD25RhY2uZvIKkJ,medium_term,47,2023-04-18
3023,spotify:artist:6QyO41KctzGc70mVaVnXQO,medium_term,48,2023-04-18
3024,spotify:artist:5K6CrtQfpRipgTDZbaSj7k,medium_term,49,2023-04-18
3025,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,medium_term,50,2023-04-18
3026,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,short_term,1,2023-04-18
3027,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,short_term,2,2023-04-18
3028,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,short_term,3,2023-04-18
3029,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,short_term,4,2023-04-18
3030,spotify:artist:2GQxKDojobwBjZMPf7aoh0,short_term,5,2023-04-18
3031,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,short_term,6,2023-04-18
3032,spotify:artist:2dIgFjalVxs4ThymZ67YCE,short_term,7,2023-04-18
3033,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,short_term,8,2023-04-18
3034,spotify:artist:28ot3wh4oNmoFOdVajibBl,short_term,9,2023-04-18
3035,spotify:artist:3qNVuliS40BLgXGxhdBdqu,short_term,10,2023-04-18
3036,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,short_term,11,2023-04-18
3037,spotify:artist:01XYiBYaoMJcNhPokrg0l0,short_term,12,2023-04-18
3038,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,short_term,13,2023-04-18
3039,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,short_term,14,2023-04-18
3040,spotify:artist:41MozSoPIsD1dJM0CLPjZF,short_term,15,2023-04-18
3041,spotify:artist:6RHTUrRF63xao58xh9FXYJ,short_term,16,2023-04-18
3042,spotify:artist:7cVZApDoQZpS447nHTsNqu,short_term,17,2023-04-18
3043,spotify:artist:5dCvSnVduaFleCnyy98JMo,short_term,18,2023-04-18
3044,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,short_term,19,2023-04-18
3045,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,short_term,20,2023-04-18
3046,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,short_term,21,2023-04-18
3047,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,short_term,22,2023-04-18
3048,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,short_term,23,2023-04-18
3049,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,short_term,24,2023-04-18
3050,spotify:artist:1moxjboGR7GNWYIMWsRjgG,short_term,25,2023-04-18
3051,spotify:artist:630wzNP2OL7fl4Xl0GnMWq,short_term,26,2023-04-18
3052,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,short_term,27,2023-04-18
3053,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,short_term,28,2023-04-18
3054,spotify:artist:7FiAkNWMb6ZBYI8tbQLuIS,short_term,29,2023-04-18
3055,spotify:artist:1wKpMkucynaTfG8lyPprYV,short_term,30,2023-04-18
3056,spotify:artist:6HvZYsbFfjnjFrWF950C9d,short_term,31,2023-04-18
3057,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,short_term,32,2023-04-18
3058,spotify:artist:1oSPZhvZMIrWW5I41kPkkY,short_term,33,2023-04-18
3059,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,short_term,34,2023-04-18
3060,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,long_term,1,2023-04-15
3061,spotify:artist:41MozSoPIsD1dJM0CLPjZF,long_term,2,2023-04-15
3062,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,long_term,3,2023-04-15
3063,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,long_term,4,2023-04-15
3064,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,long_term,5,2023-04-15
3065,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,long_term,6,2023-04-15
3066,spotify:artist:2dIgFjalVxs4ThymZ67YCE,long_term,7,2023-04-15
3067,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,long_term,8,2023-04-15
3068,spotify:artist:3qNVuliS40BLgXGxhdBdqu,long_term,9,2023-04-15
3069,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,long_term,10,2023-04-15
3070,spotify:artist:06HL4z0CvFAxyc27GXpf02,long_term,11,2023-04-15
3071,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,long_term,12,2023-04-15
3072,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,long_term,13,2023-04-15
3073,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,long_term,14,2023-04-15
3074,spotify:artist:7cVZApDoQZpS447nHTsNqu,long_term,15,2023-04-15
3075,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,long_term,16,2023-04-15
3076,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,long_term,17,2023-04-15
3077,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,long_term,18,2023-04-15
3078,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,long_term,19,2023-04-15
3079,spotify:artist:3ZZzT0naD25RhY2uZvIKkJ,long_term,20,2023-04-15
3080,spotify:artist:01XYiBYaoMJcNhPokrg0l0,long_term,21,2023-04-15
3081,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,long_term,22,2023-04-15
3082,spotify:artist:26AHtbjWKiwYzsoGoUZq53,long_term,23,2023-04-15
3083,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,long_term,24,2023-04-15
3084,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,long_term,25,2023-04-15
3085,spotify:artist:2GQxKDojobwBjZMPf7aoh0,long_term,26,2023-04-15
3086,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,long_term,27,2023-04-15
3087,spotify:artist:6Xg22wJOAcnvPUfk5WvODH,long_term,28,2023-04-15
3088,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,long_term,29,2023-04-15
3089,spotify:artist:2HXd5pFHJyaQJr5aXfErrE,long_term,30,2023-04-15
3090,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,long_term,31,2023-04-15
3091,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,long_term,32,2023-04-15
3092,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,long_term,33,2023-04-15
3093,spotify:artist:2QM5S4yO6xHgnNvF0nbZZq,long_term,34,2023-04-15
3094,spotify:artist:630wzNP2OL7fl4Xl0GnMWq,long_term,35,2023-04-15
3095,spotify:artist:6RHTUrRF63xao58xh9FXYJ,long_term,36,2023-04-15
3096,spotify:artist:6HvZYsbFfjnjFrWF950C9d,long_term,37,2023-04-15
3097,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,long_term,38,2023-04-15
3098,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,long_term,39,2023-04-15
3099,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,long_term,40,2023-04-15
3100,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,long_term,41,2023-04-15
3101,spotify:artist:68KmkJeZGfwe1OUaivBa2L,long_term,42,2023-04-15
3102,spotify:artist:2019zR22qK2RBvCqtudBaI,long_term,43,2023-04-15
3103,spotify:artist:3Cv2vi3WTl8VZOTdrBkKdM,long_term,44,2023-04-15
3104,spotify:artist:6QyO41KctzGc70mVaVnXQO,long_term,45,2023-04-15
3105,spotify:artist:3uGFTJ7JMllvhgGpumieHF,long_term,46,2023-04-15
3106,spotify:artist:52zMTJCKluDlFwMQWmccY7,long_term,47,2023-04-15
3107,spotify:artist:1wKpMkucynaTfG8lyPprYV,long_term,48,2023-04-15
3108,spotify:artist:5RR0MLwcjc87wjSw2JYdwx,long_term,49,2023-04-15
3109,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,long_term,50,2023-04-15
3110,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,medium_term,1,2023-04-15
3111,spotify:artist:2dIgFjalVxs4ThymZ67YCE,medium_term,2,2023-04-15
3112,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,medium_term,3,2023-04-15
3113,spotify:artist:41MozSoPIsD1dJM0CLPjZF,medium_term,4,2023-04-15
3114,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,medium_term,5,2023-04-15
3115,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,medium_term,6,2023-04-15
3116,spotify:artist:3qNVuliS40BLgXGxhdBdqu,medium_term,7,2023-04-15
3117,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,medium_term,8,2023-04-15
3118,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,medium_term,9,2023-04-15
3119,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,medium_term,10,2023-04-15
3120,spotify:artist:7cVZApDoQZpS447nHTsNqu,medium_term,11,2023-04-15
3121,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,medium_term,12,2023-04-15
3122,spotify:artist:6HvZYsbFfjnjFrWF950C9d,medium_term,13,2023-04-15
3123,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,medium_term,14,2023-04-15
3124,spotify:artist:01XYiBYaoMJcNhPokrg0l0,medium_term,15,2023-04-15
3125,spotify:artist:2GQxKDojobwBjZMPf7aoh0,medium_term,16,2023-04-15
3126,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,medium_term,17,2023-04-15
3127,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,medium_term,18,2023-04-15
3128,spotify:artist:2QM5S4yO6xHgnNvF0nbZZq,medium_term,19,2023-04-15
3129,spotify:artist:06HL4z0CvFAxyc27GXpf02,medium_term,20,2023-04-15
