artist_mbid,artist_mb_name,artist_sort_name,artist_disambiguation,artist_type,artist_area,artist_birthplace,artist_start_date,artist_end_date,artist_gender
968c57d8-ec41-4d0d-8c67-1a960c3fea00,최재호,"Choi, Jae-Ho",emcee 최자,Person,South Korea,,1980-03-17,,Male
96974619-dd23-4dbd-bb40-51977a4f13f8,유경,You Kyung,,Person,South Korea,Seoul,1993-03-15,,Female
969e9ede-5690-4773-9033-b355620d8dfc,Robert Lamm,"Lamm, Robert",,Person,Chicago,Brooklyn,1944-10-13,,Male
96a6b90d-2b3d-4fcb-a0fe-6b6c8a7a427e,中村 一葉,Kazuha,LE SSERAFIM,Person,South Korea,Kōchi,2003-08-09,,Female
96bbc7f4-6a1c-4797-87ae-e0dceaa8b365,Aron Ottignon,"Ottignon, Aron",,Person,,,,,Male
96ce8b7c-c447-48b1-b843-bdcc863f0cdd,Donna McElroy,"McElroy, Donna",,Person,,,,,Female
96e2e78e-1e22-45b5-af33-7d79a91ee308,Laleh,Laleh,Swedish artist,Person,Sweden,Bandar-e Anzali,1982-06-10,,Female
96e8c06e-e71c-4583-8f2c-9564d6558ac0,Janelle Martin,"Martin, Janelle",,Person,,,,,Female
96f6ec97-998c-4991-b836-7b71feb3ca6f,TOKiMONSTA,TOKiMONSTA,,Person,United States,Torrance,,,Female
96fc9b47-377d-4706-ae8a-cf0d83bcaf7a,刘柏辛Lexie,"Liu, Lexie",,Person,China,Changsha,1998-12-21,,Female
9705e2b4-9a08-4679-9bab-b2194e6939a7,서동환,"Seo, Dong-hwan",,Person,South Korea,,,,
9705fe14-3842-41b9-b6b4-93c3204e972a,Brian O'Kane,"O'Kane, Brian",Canadian trumpetist,Person,Canada,,,,Male
971b6291-be5f-4799-9912-d2468c219be8,밍지션,"Ming, Jisyeon",,Person,,,,,
9724aa19-fdf9-49d0-9f9d-944e462e2a5c,Big Boi,Big Boi,,Person,United States,Savannah,1975-02-01,,Male
97263d3c-fa0c-45a2-9abc-872598abc877,Alex Bilowitz,"Bilowitz, Alex",A.K.A. Alex Bilo,Person,,,,,Male
9727b9b2-5e0e-4b2d-a62a-2999a9b3996f,lIlBOI,Lil Boi,Korean rapper,Person,South Korea,Jeollanam-do,1991-06-07,,Male
97288dd2-9d61-4b77-8fac-5d02d20f85f7,Tom Frazier,"Frazier, Tom",,Person,United States,,,,Male
9733c147-131f-428c-a477-396b9b03834c,Leah Katz,"Katz, Leah",violist,Person,United States,,,,Female
973c379f-bf74-445f-ae4e-d7d3dab7f01b,Kelly Barnes,"Barnes, Kelly",,Person,United States,,1975-12-09,,Female
974179a9-4aa1-4725-b56a-a86f16e5c9c3,Andy Green,"Green, Andy","producer, engineer",Person,United Kingdom,,,,Male
974a5c91-bbe5-4923-99b1-0d2593fa0d43,Jimmy Destri,"Destri, Jimmy",,Person,United States,Brooklyn,1954-04-13,,Male
97585a14-b1a9-4101-a0d5-feb1113d0607,Sara Boe,"Boe, Sara",,Person,,,,,Female
97671325-2ca3-4363-ad9a-6d2fa2c1e174,Matt Wiggins,"Wiggins, Matt","engineer, producer",Person,,,,,Male
9770d5a3-5450-43a3-b11b-c83076dd9033,Jens Jungkurth,"Jungkurth, Jens",,Person,,,,,
9774cfd1-8862-42bd-919e-156c31f079b4,Alan Parsons,"Parsons, Alan",of The Alan Parsons Project,Person,Santa Barbara,London,1948-12-20,,Male
97760d94-e84e-4daa-90c8-5ccf80f3fb86,Lara,Lara,KATSEYE,Person,United States,Dallas,2005-11-03,,Female
977780fe-263f-422b-9330-bfc707a0d46a,YENA,YENA,arranger,Person,,,,,
9778db8c-eef0-463a-97ec-1dca84aba0d2,Matt Hales,"Hales, Matt","English pianist, singer-songwriter",Person,United Kingdom,Southampton,1972-01-17,,Male
977e9297-a7e4-449c-94f0-2c500245d07e,Block B,Block B,,Group,South Korea,Seoul,2011,,
9789518b-a4cb-4579-a58e-f638c15b2aa5,Rian Lewis,"Lewis, Rian",,Unknown,,,,,
979cd38d-a2f9-4f52-81aa-bbf276512f88,DJ Friz,"Friz, DJ",,Person,South Korea,South Korea,1982-02-17,,Male
97a3b377-614f-4665-a088-208c2f47e095,Amadou Diallo,"Diallo, Amadou",,Person,,,,,
97a48ba9-7320-423a-aeba-0a1b15eae50b,Richard Langham,"Langham, Richard",,Person,United Kingdom,,,,Male
97ab78d1-ffa1-4a2b-87fa-7a43ceccfcf5,Lou Pomanti,"Pomanti, Lou",,Person,Canada,,,,Male
97afebeb-f907-4410-83e8-10b73189d125,豊永 拓斗,"Toyonaga, Takuto",,Person,South Korea,Saitama,2007-11-13,,Male
97b8d224-5660-419c-8dff-4b3bf0c33983,The Neighbourhood,"Neighbourhood, The","indie rock, avant-garde, and alternative hip hop band",Group,United States,Newbury Park,2011-08,,
97bac42c-3b91-40f8-9e7f-f040c9698840,Chris Vuoncino,"Vuoncino, Chris",,Person,,,,,Male
97bbef7a-bd6c-4472-ad3d-aea41ecb855f,Julie Rogers,"Rogers, Julie",violinist,Person,United States,,,,Female
97c8b66f-7d3f-408c-9980-33dcd5dd5a92,Andrew Coleman,"Coleman, Andrew","recording/mix engineer, Neptunes-associated",Person,United States,,,,Male
97d149c5-17bf-4688-8986-b7e306906dc2,Thomas Pentz,"Pentz, Thomas",,Person,United States,Tupelo,1978-11-10,,Male
97e36fd8-e736-42c8-b08d-a4f1aedbdf5d,Del Stribling,"Stribling, Del",,Person,,,,,Male
97e542ab-3c06-4fb6-b7ef-c0c80809b288,Leo Taylor,"Taylor, Leo",,Person,United Kingdom,,,,Male
97eb7973-f86f-4767-9ff8-77d5ceaa6ccc,Joel Badie,"Badie, Joel",,Person,United States,,,,Male
97f067d5-ccfe-4d94-ba46-d0803862a9b2,Erin McCarley,"McCarley, Erin",,Person,United States,Garland,1979-01-08,,Female
980a87e4-3532-49ea-bbda-bd691cc193ad,Ammo,Ammo,"American musician, songwriter and producer Joshua Coleman",Person,United States,Baltimore,1987-05-14,,Male
980ee2d8-2ee9-407b-b48e-48360fbc7437,Andrew Lloyd Webber,"Lloyd Webber, Andrew",English composer and impresario of musical theatre,Person,United Kingdom,Kensington,1948-03-22,,Male
98112aaa-3c99-4225-bf14-d74a78712176,이승훈,"Lee, Seunghoon",PLZ,Person,South Korea,,,,
9811a686-bc4e-4b95-b695-7f49d82573c0,Benny Benack III,"Benack, Benny, III",trumpeter,Person,Harlem,,,,Male
981429db-ff9c-46ca-9054-4c2e70c22897,백병걸,"Baek, Byung-gul",,Person,South Korea,,,,
9815c805-bb18-425c-b450-c5e67e997dbe,Don Lang,"Lang, Don",,Person,United Kingdom,Halifax,1925-01-19,1992-08-03,Male
9817520b-8cfb-454a-ba37-47b90ed8b54f,Seggie Isho,"Isho, Seggie",,Person,,,1983-02-20,,Male
982b0776-587e-4c50-ad3c-4429e0d3eebd,Eddie Thornton,"Thornton, Eddie",,Person,Jamaica,Spanish Town,1932,,Male
982c0feb-3ce7-436e-b0cb-b91182fd2db5,Steve Dady,"Dady, Steve",,Person,,,,,
98366463-cd72-48b0-aa3b-892f8684553c,John Jansen,"Jansen, John",US recording engineer and producer,Person,United States,Connecticut,1947-10-03,,Male
983ce56b-ad71-44fb-ac1a-b99eb63e2f6b,Max Wolfgang,"Wolfgang, Max",,Person,United Kingdom,,,,Male
983f3813-9bb7-4371-8497-d2545d744825,Grant Emerson,"Emerson, Grant",,Person,,,,,Male
984386c4-38e7-4cff-b317-db455d6c7d72,Jimmy King,"King, Jimmy",American trumpeter,Person,,,,,Male
984b1cd8-68fb-4037-a321-9215dca5e92b,Neal Pogue,"Pogue, Neal",mix engineer,Person,United States,New Jersey,,,Male
9876551c-4ad1-4857-ac72-5f6d00017c8e,Jesse Carmichael,"Carmichael, Jesse",,Person,United States,Boulder,1979-04-02,,Male
98826915-ff78-40e4-bad8-708584248c07,신위,Xinyu,,Person,South Korea,Beijing,2002-05-25,,Female
9892db11-4c1b-4029-bed5-6aae508e7fce,SEHUN,Sehun,,Person,South Korea,Seoul,1994-04-12,,Male
98986f71-1cf9-4c91-89fa-4581130a5a0b,홍은채,"Hong, Eunchae",,Person,South Korea,Miryang,2006-11-10,,Female
98b31a9f-bc8d-4252-9c93-d47338b605f2,Markus Lindell,"Lindell, Markus",,Person,,,,,Male
98be0695-56d4-4da8-8d0c-87d83d5ecd55,Gigi,Gigi,lyricist associated with NewJeans,Person,South Korea,,,,
98d1ec5a-dd97-4c0b-9c83-7928aac89bca,Chris Martin,"Martin, Chris",lead singer of Coldplay,Person,United Kingdom,Exeter,1977-03-02,,Male
98f1b98b-2296-4fb3-ab16-4dffe67f2174,Goldfish,Goldfish,South African electro-jazz two man band,Group,South Africa,Cape Town,2004,,
98f3e150-95c3-4fa3-8f76-0f6cba4431aa,Eddie Hazel,"Hazel, Eddie",,Person,United States,Brooklyn,1950-04-10,1992-12-23,Male
9904b6a7-c782-4a49-b0c5-188fbab5ea2b,Corey Marlon Lindsay-Keay,"Lindsay-Keay, Corey Marlon",,Person,,,,,
990defb7-f8cb-45d6-8058-eefb976d0dff,David Tickle,"Tickle, David",,Person,United Kingdom,,1959-09-06,,Male
9918d26f-5ec8-440d-bfa5-03898bed3598,유건형,"Yoo, Keon-Hyung",,Person,South Korea,,1979-02-14,,Male
9918f59c-1e75-48e2-81bc-d9638a717d56,Ron Malo,"Malo, Ron",,Person,United States,Illinois,1935-08-29,1992-08-15,Male
99311a73-8b5c-4b54-bdfe-f813c6f25428,Christian Robles,"Robles, Christian",,Person,,,,,Male
9934b3c1-dd11-4b94-914d-7134feab140b,Zikai,Zikai,Swedish singer‐songwriter,Person,Sweden,Stockholm,1997-12-02,,Female
993b5a29-a8f1-49d7-9ef3-e05233041454,Jackson Wang,"Wang, Jackson",,Person,South Korea,Hong Kong,1994-03-28,,Male
99402900-8698-4eca-9867-c3e8512a765c,Rick Koster,"Koster, Rick",,Person,United Kingdom,,,,Male
9946e322-2eb6-43dd-ae66-dd28114f1522,Jeff Scott Soto,"Soto, Jeff Scott",,Person,United States,Brooklyn,1965-11-04,,Male
9963d933-38c8-4958-9b9c-e4cfe558b23c,iiye,iiye,beats/instrumental hip hop,Person,United States,Birmingham,1992-01-28,,Male
99689c05-4f6d-4bff-9b00-06731277fe42,우주소녀,WJSN,Korean-Chinese girl group,Group,South Korea,Seoul,2016-02-25,,
996b437c-1bb9-4b84-8e46-660f5135b939,Peter Hanson,"Hanson, Peter",violinist,Person,,,,,Male
9989820c-9d09-4af7-8bee-82659075d401,Alexander Kronlund,"Kronlund, Alexander",,Person,Sweden,Stockholm municipality,1971-12-10,,Male
9997ed9a-8d61-43f0-a55f-c1a89566bc6b,Collin Dupuis,"Dupuis, Collin",,Person,United States,,,,Male
9998b115-314a-445a-9e99-60a47b9f4fbf,Brave Brothers,"Brothers, Brave",,Person,South Korea,,1979,,Male
99a622e2-9760-4c31-a7d2-ff56492c6909,Seion,Seion,,Unknown,,,,,
99b006a2-1ffb-4307-9723-e17c51dffd7d,SUPERBEE,SUPERBEE,,Person,South Korea,,,,Male
99c43127-eea1-402c-a0fa-209c93410325,奥洞千捺,"Okubora, Chinatsu",,Person,Japan,Gifu,1998-09-10,,Female
99c77803-0b45-4cb1-addf-86e315efe1a6,Chanty,Chanty,LAPILLUS,Person,South Korea,Manila,2002-12-15,,Female
99cb3552-7697-45ff-9dc7-d520e1a4ea9e,IRIS Yerin Lee,"Lee, Yerin",singer and composer,Person,South Korea,,,,Female
99e1d3cd-8c50-42d9-9729-25b55e92aa7d,西村奈央,"Nishimura, Nao",,Person,Japan,,1988-10-08,,Female
99e897f1-0272-4c98-b38a-2a8d227f09cc,"Daniel ""Obi"" Klein","Klein, Daniel",,Person,Denmark,,,,Male
99e8f55d-7968-42cf-8fe0-e4474e1bcd33,Chuck Findley,"Findley, Chuck",,Person,United States,Johnstown,1947-12-13,,Male
99eaa5c5-e660-4d10-8e1a-6298728f9c75,Drew Bollman,"Bollman, Drew",,Person,,,,,Male
9a02826a-538c-4bb4-8613-f0aa51e3f5c6,横山結衣,"Yokoyama, Yui",AKB48's Team 8 and Team K,Person,Japan,Aomori,2001-02-22,,Female
9a051388-eca6-457c-91b6-0198325d3ef0,키노,KINO,,Person,South Korea,Seongnam,1998-01-27,,Male
9a0696d6-d4cd-4d00-9d70-61a79aceb3ff,Jukka Nevalainen,"Nevalainen, Jukka",,Person,Finland,Kitee,1978-04-21,,Male
9a0d0b2d-a727-44a6-a172-53766f186834,Bernie Taupin,"Taupin, Bernie",,Person,United Kingdom,Sleaford,1950-05-22,,Male
9a17b57a-cbcd-45c5-ae60-15d65fc3b6df,김다현,"Kim, Da-hyun",,Person,South Korea,Seongnam,1998-05-28,,Female
9a17b5d1-7d27-493f-a9fc-82d8794a2c9b,Eric Son,"Son, Eric",,Person,South Korea,Seoul,2000-12-22,,Male
9a1e87c0-a7a0-4610-9317-7fcadf7ce408,Boytoy,Boytoy,South Korean music producer,Person,South Korea,,,,Male
9a277162-0fcb-4863-95cb-17da6db1ca11,Lorna Blackwood,"Blackwood, Lorna",,Person,,,,,Female
9a2a4207-2daa-4e2a-bb7c-edc88ee0cc62,DJ LIFELINE,DJ LIFELINE,,Person,,,2020-06-10,,
9a31bed0-6da8-4ede-8acb-a65f7d63c567,Antoine Toustou,"Toustou, Antoine",,Person,,,,,Male
9a34a0a9-7bd8-4889-916c-f4dc768a3068,정은경,"Jung, Eun-Kyung",,Person,,South Korea,,,Female
9a3b83a9-b245-4e85-9c0f-3fff2219bd9e,Homer Steinweiss,"Steinweiss, Homer",,Person,United States,New York,1982-03-25,,Male
9a3bf45c-347d-4630-894d-7cf3e8e0b632,Santana,Santana,"US Latin, blues, & rock band",Group,United States,San Francisco,1966,,
9a4f2c10-60d6-4f78-9f8c-c0162424c41f,Steve Howe,"Howe, Steve",,Person,United Kingdom,Holloway,1947-04-08,,Male
9a5eda42-bbdd-4d60-b71d-765301088688,Ehson Hashemian,"Hashemian, Ehson",,Unknown,,,,,
9a6adb63-10a9-417a-8cd9-3b0fcf5475c5,Peter Green,"Green, Peter",former member of Fleetwood Mac,Person,United Kingdom,Bethnal Green,1946-10-29,2020-07-25,Male
9a6d2fab-fd5f-4a46-a359-eb56d22237b8,"Gregg ""G"" Golterman","Golterman, Gregg ""G""",,Person,,,,,
9a84344f-c450-47c9-8428-46fe2ee9db10,블랙아이드필승,Black Eyed Pilseung,,Group,South Korea,,2014,,
9a8b0aad-82c9-47d3-9b51-47f2202122c8,Hubert Perry,"Perry, Hubert",US bassist,Person,,,,,
9a8ea263-a495-4750-ab63-3004b3a1bc5d,Kevin Kendrick,"Kendrick, Kevin",US soul/funk keyboardist/songwriter,Person,United States,,,,Male
9a8f6e02-f8cf-48c4-a323-84f1c520d92e,Natalia Bonner,"Bonner, Natalia",violinist,Person,,,,,Female
9a93190b-3e24-4586-bc10-aefd1ad8de01,Anthony Newley,"Newley, Anthony",,Person,United Kingdom,Hackney,1931-09-24,1999-04-14,Male
9a95d3bc-d9a2-401e-91c4-41720606fae2,소희,Sohee,ICHILLIN’,Person,South Korea,Yeongwol,2004-01-01,,Female
9aa7f1f9-24ed-481f-be7f-ed555862f3b8,Dom Morley,"Morley, Dom",,Person,,,,,
9aacc582-b9fb-47a2-a159-eae5bb5f0b1f,Adam McKenzie,"McKenzie, Adam",,Person,,,,,
9ab95ba4-0889-4e0b-9578-8378693ca68e,Joseph K,Joseph K,KR producer,Person,,,,,Male
9aba1d1e-c460-400d-88a7-35f08721d311,SUHO,Suho,,Person,South Korea,Seoul,1991-05-22,,Male
9ad124fe-a02a-4a37-9a3d-75f74f5af252,Jeremy Glinoga,"Glinoga, Jeremy",,Person,Philippines,Los Angeles,1999-09-18,,Male
9ad5913d-9681-4b37-b2e3-0aa878014a7f,Chadaé McAlister,"McAlister, Chadaé",,Person,,,,,
9ad6d1e3-427f-4921-b603-7e9eda94a061,Jenny Lewis,"Lewis, Jenny",US actress and musician,Person,United States,Las Vegas,1976-01-08,,Female
9ad9a4d3-10a6-4765-b1a4-8100d2cda756,Hoàng Thùy Linh,"Hoàng, Thùy Linh",,Person,Vietnam,Nam Dinh,1988-08-11,,Female
9ae7692b-d7bb-4e5b-9cfd-4b360d6b8fe0,Stacy Baird,"Baird, Stacy",,Person,,,,,
9ae93352-6da7-4efb-abb2-e43ef51acb25,EOB,EOB,solo project of Radiohead guitarist Ed O'Brien,Person,United Kingdom,Oxford,1968-04-15,,Male
9b03b41c-09b6-4b8d-9dec-d2f61594284f,Ariel Chobaz,"Chobaz, Ariel",,Person,Los Angeles,,,,Male
9b0996d8-ce15-4e37-834c-b6c43cb8bf14,Max Graham,"Graham, Max",,Person,Canada,London,1971-04-17,,Male
9b0c5167-1fb3-4fe2-81cf-6bc165147776,Scott Williamson,Scott Williamson,,Unknown,,,,,
9b2a1ef4-0e6b-4ddd-99fc-cdf223dccb08,Bullion,Bullion,,Person,United Kingdom,,,,Male
9b2e41bc-1f0a-4429-97f1-8bdf684a5f9e,Ben Samama,Ben Samama,songwriter/producer/singer,Person,,,,,Male
9b389776-09a2-410f-8c39-67651a5af206,Gus Unger-Hamilton,"Unger-Hamilton, Gus",,Person,Leeds,,,,Male
9b53964d-af11-452d-a405-9307ea957288,Dwayne Dugger,"Dugger, Dwayne",,Unknown,,,,,
9b568e6c-6611-407b-bb5a-44638ee936a3,DJ Swivel,"Swivel, DJ",Canadian producer Jordan Young,Person,Canada,Toronto,1984-12-14,,Male
9b581a9b-3bf0-4d93-b09e-96ccc9387795,Mike Hazlewood,"Hazlewood, Mike",,Person,United Kingdom,London,1941,2001-05-06,Male
9b64cf5d-1f4a-45b5-a84a-5109a88f178f,Jack Peñate,"Peñate, Jack",,Person,United Kingdom,Blackheath,1984-09-02,,Male
9b658bb7-ed4e-43a1-8738-8bd5b2019b5d,平田梨奈,"Hirata, Rina",,Person,Japan,Phoenix,1998-07-16,,Female
9b6ab0d6-9366-4a2a-bb45-97f5b3288460,岩佐美咲,"Iwasa, Misaki",,Person,Japan,Chiba,1995-01-30,,Female
9b928538-a2c4-4c48-be86-366b4c7cc8a5,"Richard ""P2J"" Isong","Isong, Richard ""P2J""",,Person,,,,,Male
9b93a71b-1484-4bea-b096-f660c1161f8a,Dale Crover,"Crover, Dale",,Person,United States,Aberdeen,1967-10-23,,Male
9b94ac1a-b997-4414-9385-96178b5ef99c,2PM,2PM,Korean group,Group,South Korea,Seoul,2008-09-04,,
9b97150f-f131-4339-921e-8e5d8425f737,Pérez Prado,Pérez Prado,"Cuban bandleader, singer, organist, pianist and composer",Person,Cuba,Matanzas,1916-12-11,1989-09-14,Male
9ba762c5-91b7-4f58-bb04-adc26644078b,Geoff Nicholls,"Nicholls, Geoff",keyboards,Person,United Kingdom,Birmingham,1948-02-28,2017-01-28,Male
9bb1cdac-5f34-4e9e-8e1c-e9e7b74c83aa,후이,HUI,,Person,South Korea,Gwacheon,1993-08-28,,Male
9bb3891a-4696-4901-b2ae-789cb1ae9532,Bob Salcedo,"Salcedo, Bob",,Person,United States,,,,Male
9bc335e1-bcd8-4b34-bc10-df3b1fca7049,Philippé Wynne,"Wynne, Philippé",,Person,United States,Detroit,1941-04-03,1984-07-14,Male
9bcb9c87-6259-439d-8c58-79a204ce553d,VENDORS,VENDORS,,Group,South Korea,,,,
9bd7b6a6-d0b6-47f5-a62b-04dade95f5d1,LDN Noise,LDN Noise,,Group,,,,,
9bdd6b7b-a6f1-4dc7-8bf1-ffa5093c02a4,Dennis Elliott,"Elliott, Dennis",,Person,United Kingdom,Peckham,1950-08-18,,Male
9bea214c-1699-4cfa-8899-cd7a7d302566,AFSHEEN,AFSHEEN,,Person,United States,,,,Male
9bea300f-ad94-4c0b-b0e2-f41776b53af0,Glyn Johns,"Johns, Glyn",,Person,United Kingdom,Epsom,1942-02-15,,Male
9bfdb4f9-047b-487a-984b-21bfaaeb531f,Fritz Müller,"Müller, Fritz",Eberhard Kranemann,Person,Germany,Wismar,1945-03-07,,Male
9c02be0d-5377-48c7-8639-65a75217aa24,Emily Harbakk,"Harbakk, Emily",,Person,,,,,Female
9c079c42-2242-4505-9cba-a9cf24fd0cbe,건희,Keonhee,,Person,South Korea,South Korea,1998-06-27,,Male
9c09655e-6d65-45a6-bdc2-fde9e25dc98b,이정민,"Lee, Jung-Min",engineer,Person,,,,,
9c10611a-49e9-45d7-8ae8-b65a02836f23,T.J. Kunasch,"Kunasch, T.J.",,Person,United States,,,,Male
9c15986d-ff1f-4d91-9708-f50f7445884f,NCT,NCT,South Korean boy group,Group,South Korea,Seoul,2016,,
9c295b6a-42d8-4c2b-b37c-b72251bea3b3,Floyd Newman,"Newman, Floyd",,Person,United States,Memphis,1931-08-17,2023-05-23,Male
9c2c5b32-ca3f-4280-a269-bf2430b5a16b,Mike Bordin,"Bordin, Mike",American drummer,Person,United States,San Francisco,1962-11-27,,Male
9c306413-56b6-4ff6-982a-7e4b87d01340,Chilly Gonzales,"Gonzales, Chilly",Canadian electronic music musician Jason Charles Beck,Person,Köln,Toronto,1972-03-20,,Male
9c3bb864-f8a6-43be-814f-c156af98a846,John Matthias,"Matthias, John",,Person,United Kingdom,London,1969-07-05,,Male
9c434c58-af88-4cba-a1f5-f9134e60cfa0,前田晴翔,"Maeda, Haruto",,Person,South Korea,Tokyo,2004-11-16,,Male
9c4df1e9-6092-4862-b493-0b72262d91c8,Michael Nesmith,"Nesmith, Michael",,Person,United States,Houston,1942-12-30,2021-12-10,Male
9c593bfe-c999-4670-9ca8-a17f547b6d6f,Ken Fisher,"Fisher, Ken",,Person,,,,,
9c5cb72f-4212-4533-9d15-cc3d006056cf,Rob Cohen,"Cohen, Rob",engineer,Person,Los Angeles,Denver,,,Male
9c7392ab-2ef6-4f5a-ab95-4616440f1c62,Debbie Timuss,"Timuss, Debbie",,Person,,,,,Female
9c750319-8267-493a-aaaf-305e1c6bcc21,HWASA,HWASA,,Person,South Korea,Jeonju,1995-07-23,,Female
9c760628-0b1d-4102-aa07-0a0d01d874bb,Imani,Imani,Imani Jessica Dawson,Person,Japan,,,,Female
9c79795b-67c8-440b-a250-f952a644b5cc,Charles Blagmon,"Blagmon, Charles",,Person,,,,,Male
9c80f822-aeba-4a85-aedb-76091a5cc6aa,Susan Rogers,"Rogers, Susan",US sound engineer,Person,United States,,1956-08-03,,Female
9c93648b-0b6a-414c-93a1-5f1504a2b579,岩田華怜,"Iwata, Karen",,Person,Japan,Sendai,1998-05-13,,Female
9c964d46-8b84-46c1-90ca-fb241ad1b1f2,Andre Merritt,"Merritt, Andre",,Person,,,,,
9c9f1380-2516-4fc9-a3e6-f9f61941d090,Muse,Muse,UK rock band,Group,United Kingdom,Teignmouth,1994,,
9cb087ec-949c-4fb1-b139-778d294c0393,Andrew Farriss,"Farriss, Andrew",,Person,Australia,Perth,1959-03-27,,Male
9cb66257-3bad-49f6-9fa5-0d7dd6718569,Cermyth Williams,"Williams, Cermyth",,Person,,,,,
9cd7dfda-610f-4b5f-aaf6-c0ee1a8c9c47,Mike McKee,"McKee, Mike",,Person,Raleigh,,,,Male
9ceeb83d-5894-46de-bee7-6b56c1408a72,Amy Kuney,"Kuney, Amy",,Person,United States,,1985-08-06,,Female
9cf378ad-aaf1-4d17-b263-56253c8fc7de,大竹ひとみ,"Otake, Hitomi",,Person,Japan,Chiba,1999-06-27,,Female
9cf5c1b9-5fb6-43bf-aa2c-c733eece7742,Kirsten Collins,Kirsten Collins,,Person,Calgary,,1994-03-27,,Female
9cfa6a66-d2e6-46fe-b055-d91b397d3977,Luther Dickinson,"Dickinson, Luther",,Person,United States,Memphis,1973-01-18,,Male
9d027d72-790e-40ec-bbb7-61aa613457de,TOMORROW X TOGETHER,TOMORROW X TOGETHER,,Group,South Korea,Seoul,2019-01-10,,
9d149aa7-f0c7-4421-8201-59be85b9804d,Avenue 52,Avenue 52,,Person,United States,,,,Male
9d17d14a-e81c-410e-a90b-b02b0a9de6f8,NCT 127,NCT 127,,Group,South Korea,Seoul,2016-07-01,,
9d1dbfa1-25ca-4116-86c5-76c9b7580cc8,Tarriona 'Tank' Ball,"Ball, Tarriona 'Tank'",,Person,,,,,
9d339b90-14dc-4df3-89a8-a9ca205b35ca,Barry Kornfeld,"Kornfeld, Barry",,Person,United States,,,,Male
9d3876f5-44f5-4791-8be1-e0ef019edf05,Joe Zook,"Zook, Joe","guitar, vocals, blues",Person,,,,,Male
9d42485e-9a1d-4ad1-84b4-a670ae554891,이단옆차기,Duble Sidekick,,Group,South Korea,,,,
9d48b201-a6b2-42cf-b6ba-f65203580e32,이서연,"Lee, Seo-yeon",fromis_9,Person,South Korea,South Korea,2000-01-22,,Female
9d4916df-1f64-4469-824c-926817c32bc2,Sam Kim,"Kim, Sam",,Person,United States,Federal Way,1998-02-19,,Male
9d71dee3-745f-4b6a-a13e-0d7710eb2cb8,Harlœ,Harloe,singer/songwriter: name now stylized as 'HARLOE',Person,United States,Queens,1992-07-10,,Female
9d8005c9-1fb2-4fa4-8c82-1e3c77f296fe,Tom Brislin,"Brislin, Tom",,Person,United States,New Jersey,1973,,Male
9d9cbe22-ce0e-4bd0-8bfb-fe41ae48c39a,David Phelan,"Phelan, David",,Person,United Kingdom,,,,Male
9da186a2-8c5f-42dc-ab45-291319121422,平井もも,"Hirai, Momo",,Person,South Korea,Kyoto,1996-11-09,,Female
9da6acbe-574c-4049-bda9-609afff551a5,Rationale,Rationale,British singer-songwriter Tinashe Fazakerley,Person,United Kingdom,Harare,1984-04-04,,Male
9da87628-95a0-4820-93c7-7b1609d9bce7,Dennis DeYoung,"DeYoung, Dennis",,Person,United States,Chicago,1947-02-18,,Male
9db6de1b-59fc-4413-96b2-cb23a72889fe,Ken Caillat,"Caillat, Ken",,Person,United States,United States,1946-08-12,,Male
9dcbe62c-6122-4349-b0fc-99a4a05b87b5,Tobot,Tobot,,Person,,,,,
9dce1f98-f5bd-47d5-8b13-1e1403b4070c,Dewey Oldham,"Oldham, Dewey",,Person,,,,,Male
9dea97f4-e7c6-434d-b715-2882691faf6c,Zolani Mahola,"Mahola, Zolani",lead singer of South African fusion group Freshlyground,Person,South Africa,South Africa,,,Female
9df2184b-1e49-4717-a5f5-54ca1c38bcb4,I.O.I,I.O.I,South Korean girl group,Group,South Korea,Seoul,2016-04-01,2017-01-31,
9e01d7c2-e322-4e24-a0fb-24e986523c01,Phil Rudd,"Rudd, Phil",,Person,Australia,Melbourne,1954-05-19,,Male
9e0346de-34fc-4ec6-bcb7-c5b6c72340f4,Mithra 眞,Mithra Jin,,Person,South Korea,,1983-01-06,,Male
9e09f321-8919-4bb0-8426-b73908ebb720,Scott Hoying,"Hoying, Scott",,Person,United States,Arlington,1991-09-17,,Male
9e103f85-7af7-41d7-b83b-49ba8f0c5abf,Of Monsters and Men,Of Monsters and Men,,Group,Iceland,Keflavík,2010,,
9e1df802-f81e-472b-8a0c-498b2994679d,Hannah Robinson,"Robinson, Hannah",London based songwriter,Person,United Kingdom,,,,Female
9e25c044-73b4-4774-963c-4ac0e516c8e0,Marco Falcone,"Falcone, Marco",,Person,,,,,
9e34d2b8-d5a9-4f4f-b2d4-0ab5a3ab3546,Johnny Vulture,"Vulture, Johnny",,Person,,,,,Male
9e3fb053-8e7c-49b5-95c6-5cf138afdbc1,Ike Schultz,"Schultz, Ike",,Person,,,,,Male
9e4a3779-ff0b-477f-bae5-32b8aeaa7083,Dan Ewins,"Ewins, Dan",,Person,,,,,
9e585ff3-3dc1-44e1-88d4-35fb451d7da6,바다,Bada,S.E.S.,Person,South Korea,Bucheon,1980-02-28,,Female
9e5e47a9-4fb0-4772-a11a-26a2e2e28671,BINI,BINI,girl group,Group,Philippines,Philippines,2020-11-20,,
